Name	SMILES
Sodium tartrate	O=C([O-])[C@H](O)[C@@H](O)C(=O)[O-].[Na+].[Na+]
Sodium tetradecyl sulfate	CCCCC(CC)CCC(CC(C)C)OS(=O)(=O)[O-].[Na+]
Sodium zirconium cyclosilicate	[Na+].[Na+].[O-][Si]1([O-])O[Si]([O-])([O-])O[Si]([O-])([O-])O1.[Zr]
Sofosbuvir	CC(C)OC(=O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@H](n2ccc(=O)[nH]c2=O)[C@](C)(F)[C@@H]1O)Oc1ccccc1
Solifenacin	O=C(O[C@H]1CN2CCC1CC2)N1CCc2ccccc2[C@@H]1c1ccccc1
Solriamfetol	NC(=O)OC[C@H](N)Cc1ccccc1
Somatostatin	C[C@H](N)C(=O)NCC(=O)N[C@H]1CSSC[C@@H](C(=O)O)NC(=O)[C@H](CO)NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CCCCN)NC(=O)[C@H](Cc2c[nH]c3ccccc23)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CCCCN)NC1=O
Sonidegib	Cc1c(C(=O)Nc2ccc(N3C[C@@H](C)O[C@@H](C)C3)nc2)cccc1-c1ccc(OC(F)(F)F)cc1
Sorafenib	CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1
Sorbitol	OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)CO
Sotagliflozin	CCOc1ccc(Cc2cc([C@@H]3O[C@H](SC)[C@@H](O)[C@H](O)[C@H]3O)ccc2Cl)cc1
Sotalol	CC(C)NCC(O)c1ccc(NS(C)(=O)=O)cc1
Sotorasib	C=CC(=O)N1CCN(c2nc(=O)n(-c3c(C)ccnc3C(C)C)c3nc(-c4c(O)cccc4F)c(F)cc23)[C@@H](C)C1
Sparfloxacin	C[C@@H]1CN(c2c(F)c(N)c3c(=O)c(C(=O)O)cn(C4CC4)c3c2F)C[C@H](C)N1
Spectinomycin	CN[C@@H]1[C@H](O)[C@H](NC)[C@H]2O[C@@]3(O)C(=O)C[C@@H](C)O[C@H]3O[C@@H]2[C@H]1O
Spinosad	CC[C@H]1CCC[C@H](O[C@H]2CC[C@H](N(C)C)[C@@H](C)O2)[C@@H](C)C(=O)C2=C[C@@H]3[C@@H](C=C(C)[C@@H]4C[C@@H](O[C@@H]5O[C@@H](C)[C@H](OC)[C@@H](OC)[C@H]5OC)C[C@@H]34)[C@@H]2CC(=O)O1.CC[C@H]1CCC[C@H](O[C@H]2CC[C@H](N(C)C)[C@@H](C)O2)[C@@H](C)C(=O)C2=C[C@@H]3[C@@H](C=C[C@@H]4C[C@@H](O[C@@H]5O[C@@H](C)[C@H](OC)[C@@H](OC)[C@H]5OC)C[C@@H]34)[C@@H]2CC(=O)O1
Spiramycin	CO[C@@H]1[C@@H](O[C@@H]2O[C@H](C)[C@@H](O[C@H]3C[C@@](C)(O)[C@@H](O)[C@H](C)O3)[C@H](N(C)C)[C@H]2O)[C@@H](CC=O)C[C@@H](C)[C@@H](O[C@H]2CC[C@H](N(C)C)[C@@H](C)O2)/C=C/C=C/C[C@@H](C)OC(=O)C[C@H]1O
Spirapril	CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1CC2(C[C@H]1C(=O)O)SCCS2
Spironolactone	CC(=O)S[C@@H]1CC2=CC(=O)CC[C@]2(C)[C@H]2CC[C@@]3(C)[C@@H](CC[C@@]34CCC(=O)O4)[C@H]12
Squalene	CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C=C(\C)CC/C=C(\C)CCC=C(C)C
Stannous chloride	[Cl-].[Cl-].[Sn+2]
Stannous fluoride	F[Sn]F
Stanozolol	C[C@]12Cc3c[nH]nc3C[C@@H]1CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@]2(C)O
Stavudine	Cc1cn([C@H]2C=C[C@@H](CO)O2)c(=O)[nH]c1=O
Stearic acid	CCCCCCCCCCCCCCCCCC(=O)O
Steviolbioside	C=C1C[C@@]23CC[C@H]4[C@@](C)(CCC[C@@]4(C)C(=O)O)[C@@H]2CC[C@]1(O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)C3
Stiripentol	CC(C)(C)C(O)/C=C/c1ccc2c(c1)OCO2
Streptomycin	CN[C@@H]1[C@H](O[C@H]2[C@H](O[C@H]3[C@H](O)[C@@H](O)[C@H](NC(=N)N)[C@@H](O)[C@@H]3NC(=N)N)O[C@@H](C)[C@]2(O)C=O)O[C@@H](CO)[C@H](O)[C@H]1O
Streptozocin	CN(N=O)C(=O)N[C@@H]1[C@@H](O)[C@H](O)[C@@H](CO)O[C@@H]1O
Strontium chloride	[Cl-].[Cl-].[Sr+2]
Strontium chloride Sr-89	[89Sr+2].[Cl-].[Cl-]
Strontium ranelate	N#Cc1c(N(CC(=O)[O-])CC(=O)[O-])sc(C(=O)[O-])c1CC(=O)[O-].[Sr+2].[Sr+2]
Succimer	O=C(O)[C@@H](S)[C@@H](S)C(=O)O
Succinic acid	O=C(O)CCC(=O)O
Succinylcholine	C[N+](C)(C)CCOC(=O)CCC(=O)OCC[N+](C)(C)C
Sucralfate	O.O=S(=O)(OC[C@H]1O[C@@](COS(=O)(=O)O[Al](O)O)(O[C@H]2O[C@H](COS(=O)(=O)O[Al](O)O)[C@@H](OS(=O)(=O)O[Al](O)O)[C@H](OS(=O)(=O)O[Al](O)O)[C@H]2OS(=O)(=O)O[Al](O)O)[C@@H](OS(=O)(=O)O[Al](O)O)[C@@H]1OS(=O)(=O)O[Al](O)O)O[Al](O)O.O[Al](O)O
Sucrose	OC[C@H]1O[C@@](CO)(O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O
Sufentanil	CCC(=O)N(c1ccccc1)C1(COC)CCN(CCc2cccs2)CC1
Sugammadex	O=C(O)CCSC[C@H]1O[C@@H]2O[C@H]3[C@H](O)[C@@H](O)[C@@H](O[C@H]4[C@H](O)[C@@H](O)[C@@H](O[C@H]5[C@H](O)[C@@H](O)[C@@H](O[C@H]6[C@H](O)[C@@H](O)[C@@H](O[C@H]7[C@H](O)[C@@H](O)[C@@H](O[C@H]8[C@H](O)[C@@H](O)[C@@H](O[C@H]9[C@H](O)[C@@H](O)[C@@H](O[C@H]1[C@H](O)[C@H]2O)O[C@@H]9CSCCC(=O)O)O[C@@H]8CSCCC(=O)O)O[C@@H]7CSCCC(=O)O)O[C@@H]6CSCCC(=O)O)O[C@@H]5CSCCC(=O)O)O[C@@H]4CSCCC(=O)O)O[C@@H]3CSCCC(=O)O
Sulbactam	CC1(C)[C@H](C(=O)O)N2C(=O)C[C@H]2S1(=O)=O
Sulconazole	Clc1ccc(CSC(Cn2ccnc2)c2ccc(Cl)cc2Cl)cc1
Sulfabenzamide	Nc1ccc(S(=O)(=O)NC(=O)c2ccccc2)cc1
Sulfacetamide	CC(=O)NS(=O)(=O)c1ccc(N)cc1
Sulfacytine	CCn1ccc(NS(=O)(=O)c2ccc(N)cc2)nc1=O
Sulfadiazine	Nc1ccc(S(=O)(=O)Nc2ncccn2)cc1
Sulfadimethoxine	COc1cc(NS(=O)(=O)c2ccc(N)cc2)nc(OC)n1
Sulfadoxine	COc1ncnc(NS(=O)(=O)c2ccc(N)cc2)c1OC
Sulfamerazine	Cc1ccnc(NS(=O)(=O)c2ccc(N)cc2)n1
Sulfameter	COc1cnc(NS(=O)(=O)c2ccc(N)cc2)nc1
Sulfamethazine	Cc1cc(C)nc(NS(=O)(=O)c2ccc(N)cc2)n1
Sulfamethizole	Cc1nnc(NS(=O)(=O)c2ccc(N)cc2)s1
Sulfamethoxazole	Cc1cc(NS(=O)(=O)c2ccc(N)cc2)no1
Sulfametopyrazine	COc1nccnc1NS(=O)(=O)c1ccc(N)cc1
Sulfanilamide	Nc1ccc(S(N)(=O)=O)cc1
Sulfaphenazole	Nc1ccc(S(=O)(=O)Nc2ccnn2-c2ccccc2)cc1
Sulfapyridine	Nc1ccc(S(=O)(=O)Nc2ccccn2)cc1
Sulfasalazine	O=C(O)c1cc(/N=N/c2ccc(S(=O)(=O)Nc3ccccn3)cc2)ccc1O
Sulfathiazole	Nc1ccc(S(=O)(=O)Nc2nccs2)cc1
Sulfinpyrazone	O=C1C(CCS(=O)c2ccccc2)C(=O)N(c2ccccc2)N1c1ccccc1
Sulfisoxazole	Cc1noc(NS(=O)(=O)c2ccc(N)cc2)c1C
Sulfoxone	O=S(O)CNc1ccc(S(=O)(=O)c2ccc(NCS(=O)O)cc2)cc1
Sulfur hexafluoride	FS(F)(F)(F)(F)F
Sulindac	CC1=C(CC(=O)O)c2cc(F)ccc2/C1=C\c1ccc(S(C)=O)cc1
Sulpiride	CCN1CCCC1CNC(=O)c1cc(S(N)(=O)=O)ccc1OC
Sultamicillin	CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccccc3)C(=O)N2[C@H]1C(=O)OCOC(=O)[C@@H]1N2C(=O)C[C@H]2S(=O)(=O)C1(C)C
Sulthiame	NS(=O)(=O)c1ccc(N2CCCCS2(=O)=O)cc1
Sultopride	CCN1CCCC1CNC(=O)c1cc(S(=O)(=O)CC)ccc1OC
Sumatriptan	CNS(=O)(=O)Cc1ccc2[nH]cc(CCN(C)C)c2c1
Sunitinib	CCN(CC)CCNC(=O)c1c(C)[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c1C
Suprofen	CC(C(=O)O)c1ccc(C(=O)c2cccs2)cc1
Suvorexant	Cc1ccc(-n2nccn2)c(C(=O)N2CCN(c3nc4cc(Cl)ccc4o3)CC[C@H]2C)c1
Synthetic camphor	CC12CCC(CC1=O)C2(C)C
Tacrine	Nc1c2c(nc3ccccc13)CCCC2
Tacrolimus	C=CC[C@@H]1/C=C(\C)C[C@H](C)C[C@H](OC)[C@H]2O[C@@](O)(C(=O)C(=O)N3CCCC[C@H]3C(=O)O[C@H](/C(C)=C/[C@@H]3CC[C@@H](O)[C@H](OC)C3)[C@H](C)[C@@H](O)CC1=O)[C@H](C)C[C@@H]2OC
Tadalafil	CN1CC(=O)N2[C@H](c3ccc4c(c3)OCO4)c3[nH]c4ccccc4c3C[C@@H]2C1=O
Tafamidis	O=C(O)c1ccc2nc(-c3cc(Cl)cc(Cl)c3)oc2c1
Tafenoquine	COc1cc(C)c2c(Oc3cccc(C(F)(F)F)c3)c(OC)cc(NC(C)CCCN)c2n1
Tafluprost	CC(C)OC(=O)CCC/C=C\C[C@@H]1[C@@H](/C=C/C(F)(F)COc2ccccc2)[C@H](O)C[C@@H]1O
Talazoparib	Cn1ncnc1[C@H]1c2n[nH]c(=O)c3cc(F)cc(c23)N[C@@H]1c1ccc(F)cc1
Talbutal	C=CCC1(C(C)CC)C(=O)NC(=O)NC1=O
Talc	[Mg+2].[Mg+2].[Mg+2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[OH-].[OH-].[Si+4].[Si+4].[Si+4].[Si+4]
Tamoxifen	CC/C(=C(\c1ccccc1)c1ccc(OCCN(C)C)cc1)c1ccccc1
Tamsulosin	CCOc1ccccc1OCCN[C@H](C)Cc1ccc(OC)c(S(N)(=O)=O)c1
Tannic acid	O=C(OC[C@H]1OC(OC(=O)c2cc(O)c(O)c(OC(=O)c3cc(O)c(O)c(O)c3)c2)[C@H](OC(=O)c2cc(O)c(O)c(OC(=O)c3cc(O)c(O)c(O)c3)c2)[C@@H](OC(=O)c2cc(O)c(O)c(OC(=O)c3cc(O)c(O)c(O)c3)c2)[C@@H]1OC(=O)c1cc(O)c(O)c(OC(=O)c2cc(O)c(O)c(O)c2)c1)c1cc(O)c(O)c(OC(=O)c2cc(O)c(O)c(O)c2)c1
Tapentadol	CC[C@@H](c1cccc(O)c1)[C@@H](C)CN(C)C
Tapinarof	CC(C)c1c(O)cc(/C=C/c2ccccc2)cc1O
Tasimelteon	CCC(=O)NC[C@@H]1C[C@H]1c1cccc2c1CCO2
Taurine	NCCS(=O)(=O)O
Taurocholic acid	C[C@H](CCC(=O)NCCS(=O)(=O)O)[C@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3C[C@H](O)[C@]12C
Taurolidine	O=S1(=O)CCN(CN2CCS(=O)(=O)NC2)CN1
Tauroursodeoxycholic acid	C[C@H](CCC(=O)NCCS(=O)(=O)O)[C@H]1CC[C@H]2[C@@H]3[C@@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C
Tavaborole	OB1OCc2cc(F)ccc21
Tazarotene	CCOC(=O)c1ccc(C#Cc2ccc3c(c2)C(C)(C)CCS3)nc1
Tazemetostat	CCN(c1cc(-c2ccc(CN3CCOCC3)cc2)cc(C(=O)NCc2c(C)cc(C)[nH]c2=O)c1C)C1CCOCC1
Tazobactam	C[C@]1(Cn2ccnn2)[C@H](C(=O)O)N2C(=O)C[C@H]2S1(=O)=O
Technetium Tc-99m disofenin	CC(C)c1cccc(C(C)C)c1NC(=O)CN(CC(=O)O)CC(=O)O.[99Tc]
Technetium Tc-99m etidronate	CC(O)(P(=O)(O)O)P(=O)(O)O.[99Tc]
Technetium Tc-99m mebrofenin	Cc1cc(C)c(NC(=O)CN(CC(=O)O)CC(=O)O)c(C)c1Br.[Tc]
Technetium Tc-99m medronate	O.O.O=P([O-])([O-])CP(=O)([O-])[O-].[98Tc+4]
Technetium Tc-99m oxidronate	O=P(O)(O)C(O)P(=O)(O)O.[99Tc]
Technetium Tc-99m pertechnetate	O.O.O.O.[98Tc-]
Technetium Tc-99m pyrophosphate	O=P([O-])([O-])OP(=O)([O-])[O-].[99Tc+4]
Technetium Tc-99m sestamibi	[C-]#[N+]CC(C)(C)OC.[C-]#[N+]CC(C)(C)OC.[C-]#[N+]CC(C)(C)OC.[C-]#[N+]CC(C)(C)OC.[C-]#[N+]CC(C)(C)OC.[C-]#[N+]CC(C)(C)OC.[Tc+]
Technetium Tc-99m succimer	O=C(O)[C@@H](S)[C@@H](S)C(=O)O.[99Tc]
Technetium Tc-99m sulfur colloid	S1SSSSSSS1.[99Tc]
Technetium Tc-99m tetrofosmin	CCOCCP(CCOCC)CCP(CCOCC)CCOCC.CCOCCP(CCOCC)CCP(CCOCC)CCOCC.O.O.[98Tc]
Tecovirimat	O=C(NN1C(=O)[C@@H]2[C@@H]3C=C[C@@H]([C@H]4C[C@@H]34)[C@@H]2C1=O)c1ccc(C(F)(F)F)cc1
Tedizolid	Cn1nnc(-c2ccc(-c3ccc(N4C[C@H](CO)OC4=O)cc3F)cn2)n1
Tedizolid phosphate	Cn1nnc(-c2ccc(-c3ccc(N4C[C@H](COP(=O)(O)O)OC4=O)cc3F)cn2)n1
Tegafur	O=c1[nH]c(=O)n(C2CCCO2)cc1F
Tegafur-uracil	O=c1[nH]c(=O)n(C2CCCO2)cc1F.O=c1cc[nH]c(=O)[nH]1
Tegaserod	CCCCCNC(=N)N/N=C/c1c[nH]c2ccc(OC)cc12
Teicoplanin	CCCCCCCCCC(=O)N[C@H]1[C@H](Oc2c3cc4cc2Oc2ccc(cc2Cl)[C@@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2NC(C)=O)[C@@H]2NC(=O)[C@H](NC(=O)[C@@H]4NC(=O)[C@H]4NC(=O)[C@@H](Cc5ccc(c(Cl)c5)O3)NC(=O)[C@H](N)c3ccc(O)c(c3)Oc3cc(O)cc4c3)c3ccc(O)c(c3)-c3c(OC4O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]4O)cc(O)cc3[C@@H](C(=O)O)NC2=O)O[C@H](CO)[C@@H](O)[C@@H]1O
Telaprevir	CCC[C@H](NC(=O)[C@@H]1[C@H]2CCC[C@H]2CN1C(=O)[C@@H](NC(=O)[C@@H](NC(=O)c1cnccn1)C1CCCCC1)C(C)(C)C)C(=O)C(=O)NC1CC1
Telavancin	CCCCCCCCCCNCCN[C@@]1(C)C[C@H](O[C@H]2[C@H](Oc3c4cc5cc3Oc3ccc(cc3Cl)[C@@H](O)[C@@H](NC(=O)[C@@H](CC(C)C)NC)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@H]5C(=O)N[C@H]3C(=O)N[C@H](C(=O)N[C@H](C(=O)O)c5cc(O)c(CNCP(=O)(O)O)c(O)c5-c5cc3ccc5O)[C@H](O)c3ccc(c(Cl)c3)O4)O[C@H](CO)[C@@H](O)[C@@H]2O)O[C@@H](C)[C@H]1O
Telbivudine	Cc1cn([C@@H]2C[C@@H](O)[C@H](CO)O2)c(=O)[nH]c1=O
Telithromycin	CC[C@H]1OC(=O)[C@H](C)C(=O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(OC)C[C@@H](C)C(=O)[C@H](C)[C@H]2N(CCCCn3cnc(-c4cccnc4)c3)C(=O)O[C@]12C
Telmisartan	CCCc1nc2c(C)cc(-c3nc4ccccc4n3C)cc2n1Cc1ccc(-c2ccccc2C(=O)O)cc1
Telotristat ethyl	CCOC(=O)[C@@H](N)Cc1ccc(-c2cc(O[C@H](c3ccc(Cl)cc3-n3ccc(C)n3)C(F)(F)F)nc(N)n2)cc1
Temazepam	CN1C(=O)C(O)N=C(c2ccccc2)c2cc(Cl)ccc21
Temocillin	CO[C@@]1(NC(=O)C(C(=O)O)c2ccsc2)C(=O)N2[C@@H](C(=O)O)C(C)(C)S[C@@H]21
Temozolomide	Cn1nnc2c(C(N)=O)ncn2c1=O
Temsirolimus	CO[C@H]1C[C@@H]2CC[C@@H](C)[C@@](O)(O2)C(=O)C(=O)N2CCCC[C@H]2C(=O)O[C@H]([C@H](C)C[C@@H]2CC[C@@H](OC(=O)C(C)(CO)CO)[C@H](OC)C2)CC(=O)[C@H](C)/C=C(\C)[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)/C=C/C=C/C=C/1C
Tenapanor	CN1Cc2c(Cl)cc(Cl)cc2[C@H](c2cccc(S(=O)(=O)NCCOCCOCCNC(=O)NCCCCNC(=O)NCCOCCOCCNS(=O)(=O)c3cccc([C@@H]4CN(C)Cc5c(Cl)cc(Cl)cc54)c3)c2)C1
Teniposide	COc1cc([C@@H]2c3cc4c(cc3[C@@H](O[C@@H]3O[C@@H]5CO[C@@H](c6cccs6)O[C@H]5[C@H](O)[C@H]3O)[C@H]3COC(=O)[C@H]23)OCO4)cc(OC)c1O
Tenofovir alafenamide	CC(C)OC(=O)[C@H](C)N[P@](=O)(CO[C@H](C)Cn1cnc2c(N)ncnc21)Oc1ccccc1
Tenofovir disoproxil	CC(C)OC(=O)OCOP(=O)(CO[C@H](C)Cn1cnc2c(N)ncnc21)OCOC(=O)OC(C)C
Tenoxicam	CN1C(C(=O)Nc2ccccn2)=C(O)c2sccc2S1(=O)=O
Tepotinib	CN1CCC(COc2cnc(-c3cccc(Cn4nc(-c5cccc(C#N)c5)ccc4=O)c3)nc2)CC1
Terazosin	COc1cc2nc(N3CCN(C(=O)C4CCCO4)CC3)nc(N)c2cc1OC
Terbinafine	CN(C/C=C/C#CC(C)(C)C)Cc1cccc2ccccc12
Terbutaline	CC(C)(C)NCC(O)c1cc(O)cc(O)c1
Terconazole	CC(C)N1CCN(c2ccc(OC[C@@H]3CO[C@@](Cn4cncn4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1
Terfenadine	CC(C)(C)c1ccc(C(O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1
Teriflunomide	C/C(O)=C(\C#N)C(=O)Nc1ccc(C(F)(F)F)cc1
Terizidone	O=C1NOCC1/N=C/c1ccc(/C=N/C2CONC2=O)cc1
Terpin hydrate	CC(C)(O)[C@H]1CC[C@@](C)(O)CC1.O
Testolactone	C[C@]12C=CC(=O)C=C1CC[C@@H]1[C@@H]2CC[C@]2(C)OC(=O)CC[C@@H]12
Testosterone	C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2O
Testosterone cypionate	C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2OC(=O)CCC1CCCC1
Testosterone enantate benzilic acid hydrazone	CCCCCCC(=O)O[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=NNC(=O)C(O)(c5ccccc5)c5ccccc5)CC[C@]4(C)[C@H]3CC[C@]12C
Testosterone enanthate	CCCCCCC(=O)O[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C
Testosterone propionate	CCC(=O)O[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C
Testosterone undecanoate	CCCCCCCCCCC(=O)O[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C
Tetrabenazine	COc1cc2c(cc1OC)C1CC(=O)C(CC(C)C)CN1CC2
Tetracaine	CCCCNc1ccc(C(=O)OCCN(C)C)cc1
Tetrachlorodecaoxide	O.O=O.[O-][Cl+][O-].[O-][Cl+][O-].[O-][Cl+][O-].[O-][Cl+][O-]
Tetracosactide	CSCC[C@H](NC(=O)[C@H](CO)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@@H](N)CO)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](Cc1cnc[nH]1)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)NCC(=O)N[C@@H](CCCCN)C(=O)N1CCC[C@H]1C(=O)N[C@H](C(=O)NCC(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N1CCC[C@H]1C(=O)N[C@H](C(=O)N[C@@H](CCCCN)C(=O)N[C@H](C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N1CCC[C@H]1C(=O)O)C(C)C)C(C)C)C(C)C
Tetracycline	CN(C)[C@@H]1C(O)=C(C(N)=O)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)cccc4[C@@](C)(O)[C@H]3C[C@@H]12
Tetracycline phosphate complex	CN(C)[C@@H]1C(O)=C(C(N)=O)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)cccc4[C@@](C)(O)[C@H]3C[C@@H]12.CN(C)[C@@H]1C(O)=C(C(N)=O)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)cccc4[C@@](C)(O)[C@H]3C[C@@H]12.CN(C)[C@@H]1C(O)=C(C(N)=O)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)cccc4[C@@](C)(O)[C@H]3C[C@@H]12.CN(C)[C@@H]1C(O)=C(C(N)=O)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)cccc4[C@@](C)(O)[C@H]3C[C@@H]12.CN(C)[C@@H]1C(O)=C(C(N)=O)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)cccc4[C@@](C)(O)[C@H]3C[C@@H]12.O=P(=O)O.O=P(=O)O.O=P(=O)O.O=P(=O)O.O=P(=O)O.O=P(=O)[O-].[Na+]
Tetradecyl hydrogen sulfate (ester)	CCCCC(CC)CCC(CC(C)C)OS(=O)(=O)O
Tetraferric tricitrate decahydrate	O.O.O.O.O.O.O.O.O.O.O=C([O-])CC([O-])(CC(=O)[O-])C(=O)[O-].O=C([O-])CC([O-])(CC(=O)[O-])C(=O)[O-].O=C([O-])CC([O-])(CC(=O)[O-])C(=O)[O-].[Fe+3].[Fe+3].[Fe+3].[Fe+3]
Tetrakis(2-methoxyisobutylisocyanide)copper(I) tetrafluoroborate	F[B-](F)(F)F.[C-]#[N+]CC(C)(C)OC.[C-]#[N+]CC(C)(C)OC.[C-]#[N+]CC(C)(C)OC.[C-]#[N+]CC(C)(C)OC.[Cu+]
Tetramethylthiuram monosulfide	CN(C)C(=S)SC(=S)N(C)C
Tetrofosmin	CCOCCP(CCOCC)CCP(CCOCC)CCOCC
Tetryzoline	c1ccc2c(c1)CCCC2C1=NCCN1
Tezacaftor	CC(C)(CO)c1cc2cc(NC(=O)C3(c4ccc5c(c4)OC(F)(F)O5)CC3)c(F)cc2n1C[C@@H](O)CO
Thalidomide	O=C1CCC(N2C(=O)c3ccccc3C2=O)C(=O)N1
Thallous chloride	[Cl-].[Tl+]
Thallous chloride Tl-201	Cl[201Tl]
Thenalidine	CN1CCC(N(Cc2cccs2)c2ccccc2)CC1
Thenyldiamine	CN(C)CCN(Cc1ccsc1)c1ccccn1
Theophylline	Cn1c(=O)c2[nH]cnc2n(C)c1=O
Thiabendazole	c1ccc2[nH]c(-c3cscn3)nc2c1
Thiamine	Cc1ncc(C[n+]2csc(CCO)c2C)c(N)n1
Thiamylal	C=CCC1(C(C)CCC)C(=O)NC(=S)NC1=O
Thiethylperazine	CCSc1ccc2c(c1)N(CCCN1CCN(C)CC1)c1ccccc1S2
Thimerosal	CC[Hg]Sc1ccccc1C(=O)[O-].[Na+]
Thiohexam	c1ccc2sc(SNC3CCCCC3)nc2c1
Thiopental	CCCC(C)C1(CC)C(=O)NC(=S)NC1=O
Thioridazine	CSc1ccc2c(c1)N(CCC1CCCCN1C)c1ccccc1S2
Thiosulfuric acid	O=S(O)(O)=S
Thiotepa	S=P(N1CC1)(N1CC1)N1CC1
Thiothixene	CN1CCN(CC/C=C2/c3ccccc3Sc3ccc(S(=O)(=O)N(C)C)cc32)CC1
Thiram	CN(C)C(=S)SSC(=S)N(C)C
Thonzonium	CCCCCCCCCCCCCCCC[N+](C)(C)CCN(Cc1ccc(OC)cc1)c1ncccn1
Thonzylamine	COc1ccc(CN(CCN(C)C)c2ncccn2)cc1
Threonine	C[C@@H](O)[C@H](N)C(=O)O
Thymol	Cc1ccc(C(C)C)c(O)c1
Tiagabine	Cc1ccsc1C(=CCCN1CCC[C@@H](C(=O)O)C1)c1sccc1C
Tiaprofenic acid	CC(C(=O)O)c1ccc(C(=O)c2ccccc2)s1
Tibolone	C#C[C@]1(O)CC[C@H]2[C@@H]3[C@H](C)CC4=C(CCC(=O)C4)[C@H]3CC[C@@]21C
Ticagrelor	CCCSc1nc(N[C@@H]2C[C@H]2c2ccc(F)c(F)c2)c2nnn([C@@H]3C[C@H](OCCO)[C@@H](O)[C@H]3O)c2n1
Ticarcillin	CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](C(=O)O)c3ccsc3)C(=O)N2[C@H]1C(=O)O
Ticlopidine	Clc1ccccc1CN1CCc2sccc2C1
Tigecycline	CN(C)c1cc(NC(=O)CNC(C)(C)C)c(O)c2c1C[C@H]1C[C@H]3[C@H](N(C)C)C(O)=C(C(N)=O)C(=O)[C@@]3(O)C(O)=C1C2=O
Tilarginine	CNC(=N)NCCC[C@H](N)C(=O)O
Tilbroquinol	Cc1cc(Br)c(O)c2ncccc12
Tiludronic acid	O=P(O)(O)C(Sc1ccc(Cl)cc1)P(=O)(O)O
Timolol	CC(C)(C)NC[C@H](O)COc1nsnc1N1CCOCC1
Tinidazole	CCS(=O)(=O)CCn1c([N+](=O)[O-])cnc1C
Tioconazole	Clc1ccc(C(Cn2ccnc2)OCc2ccsc2Cl)c(Cl)c1
Tioguanine	Nc1nc(=S)c2[nH]cnc2[nH]1
